"","year","period","periodName","unemployed","labor.force","unemployment.rate","date","location","employed"
"301","2021","M01","January",28941,388183,0.0745550423382786,2021-01-01,"Boston, MA",359242
"302","2021","M02","February",27244,389082,0.0700212294580577,2021-02-01,"Boston, MA",361838
"303","2021","M03","March",24279,387779,0.0626104043798143,2021-03-01,"Boston, MA",363500
"304","2021","M04","April",23294,388462,0.0599646812300817,2021-04-01,"Boston, MA",365168
"305","2021","M05","May",20238,386953,0.0523009254353888,2021-05-01,"Boston, MA",366715
"306","2021","M06","June",22550,391370,0.0576181107391982,2021-06-01,"Boston, MA",368820
"307","2021","M07","July",23538,394097,0.0597264125329551,2021-07-01,"Boston, MA",370559
"308","2021","M08","August",22164,394454,0.0561890613354155,2021-08-01,"Boston, MA",372290
"309","2021","M09","September",21624,389663,0.0554941064458263,2021-09-01,"Boston, MA",368039
"310","2021","M10","October",20508,391773,0.0523466395080825,2021-10-01,"Boston, MA",371265
"311","2021","M11","November",18019,393969,0.0457371011424757,2021-11-01,"Boston, MA",375950
"312","2021","M12","December",12786,388169,0.0329392609919906,2021-12-01,"Boston, MA",375383
"313","2020","M01","January",4642,195246,0.0237751349579505,2020-01-01,"Boulder County, CO",190604
"314","2020","M02","February",4705,198994,0.0236439289626823,2020-02-01,"Boulder County, CO",194289
"315","2020","M03","March",7876,193451,0.0407131521677324,2020-03-01,"Boulder County, CO",185575
"316","2020","M04","April",18337,182720,0.100355735551664,2020-04-01,"Boulder County, CO",164383
"317","2020","M05","May",18932,192829,0.0981802529702483,2020-05-01,"Boulder County, CO",173897
"318","2020","M06","June",19924,193969,0.102717444540107,2020-06-01,"Boulder County, CO",174045
"319","2020","M07","July",12643,187992,0.0672528618239074,2020-07-01,"Boulder County, CO",175349
"320","2020","M08","August",11735,191671,0.061224702745851,2020-08-01,"Boulder County, CO",179936
"321","2020","M09","September",11265,194964,0.0577798978272912,2020-09-01,"Boulder County, CO",183699
"322","2020","M10","October",10707,193588,0.055308180259107,2020-10-01,"Boulder County, CO",182881
"323","2020","M11","November",10653,194912,0.05465543424725,2020-11-01,"Boulder County, CO",184259
"324","2020","M12","December",11220,194211,0.0577722168157313,2020-12-01,"Boulder County, CO",182991
"325","2021","M01","January",11551,193636,0.059653163667913,2021-01-01,"Boulder County, CO",182085
"326","2021","M02","February",11031,195900,0.0563093415007657,2021-02-01,"Boulder County, CO",184869
"327","2021","M03","March",10842,195450,0.0554719877206447,2021-03-01,"Boulder County, CO",184608
"328","2021","M04","April",10357,196269,0.0527694134071096,2021-04-01,"Boulder County, CO",185912
"329","2021","M05","May",9458,196689,0.0480860648028105,2021-05-01,"Boulder County, CO",187231
"330","2021","M06","June",10743,195242,0.0550240214707901,2021-06-01,"Boulder County, CO",184499
"331","2021","M07","July",9624,195449,0.0492404668225471,2021-07-01,"Boulder County, CO",185825
"332","2021","M08","August",8667,196196,0.0441752125425595,2021-08-01,"Boulder County, CO",187529
"333","2021","M09","September",7295,199077,0.0366441125795546,2021-09-01,"Boulder County, CO",191782
"334","2021","M10","October",6991,199189,0.0350973196311041,2021-10-01,"Boulder County, CO",192198
"335","2021","M11","November",6977,200830,0.0347408255738684,2021-11-01,"Boulder County, CO",193853
"336","2021","M12","December",6485,199627,0.032485585617176,2021-12-01,"Boulder County, CO",193142
"337","2020","M01","January",35692,1051410,0.0339467952558945,2020-01-01,"Broward County, FL",1015718
"338","2020","M02","February",34567,1056657,0.0327135484835666,2020-02-01,"Broward County, FL",1022090
"339","2020","M03","March",63142,1068549,0.0590913472381706,2020-03-01,"Broward County, FL",1005407
"340","2020","M04","April",161145,985109,0.163580882927676,2020-04-01,"Broward County, FL",823964
"341","2020","M05","May",177811,1023461,0.173735003092448,2020-05-01,"Broward County, FL",845650
"342","2020","M06","June",142621,1021973,0.139554567488574,2020-06-01,"Broward County, FL",879352
"343","2020","M07","July",140820,1034280,0.136152685926442,2020-07-01,"Broward County, FL",893460
"344","2020","M08","August",96088,1007873,0.0953374085822321,2020-08-01,"Broward County, FL",911785
"345","2020","M09","September",78058,1008017,0.077437186079203,2020-09-01,"Broward County, FL",929959
"346","2020","M10","October",60774,1004367,0.0605097539046982,2020-10-01,"Broward County, FL",943593
"347","2020","M11","November",51503,995849,0.0517176800900538,2020-11-01,"Broward County, FL",944346
"348","2020","M12","December",41249,989486,0.0416873002750923,2020-12-01,"Broward County, FL",948237
"349","2021","M01","January",59226,1012747,0.0584805484489216,2021-01-01,"Broward County, FL",953521
"350","2021","M02","February",52174,1017917,0.0512556524746124,2021-02-01,"Broward County, FL",965743
"351","2021","M03","March",54309,1024050,0.0530335432840193,2021-03-01,"Broward County, FL",969741
"352","2021","M04","April",55835,1030559,0.0541793337402322,2021-04-01,"Broward County, FL",974724
"353","2021","M05","May",54537,1043981,0.0522394564652039,2021-05-01,"Broward County, FL",989444
"354","2021","M06","June",60890,1056520,0.0576326051565517,2021-06-01,"Broward County, FL",995630
"355","2021","M07","July",54473,1059149,0.0514309129310418,2021-07-01,"Broward County, FL",1004676
"356","2021","M08","August",51948,1058060,0.0490974046840444,2021-08-01,"Broward County, FL",1006112
"357","2021","M09","September",45855,1051490,0.0436095445510656,2021-09-01,"Broward County, FL",1005635
"358","2021","M10","October",44766,1061846,0.0421586557749429,2021-10-01,"Broward County, FL",1017080
"359","2021","M11","November",40258,1056540,0.0381036212542828,2021-11-01,"Broward County, FL",1016282
"360","2021","M12","December",38152,1055251,0.0361544315049216,2021-12-01,"Broward County, FL",1017099
"361","2020","M01","January",6089,107827,0.0564700863420108,2020-01-01,"Buffalo, NY",101738
"362","2020","M02","February",5950,106920,0.0556490834268612,2020-02-01,"Buffalo, NY",100970
"363","2020","M03","March",6483,107175,0.0604898530440868,2020-03-01,"Buffalo, NY",100692
"364","2020","M04","April",25748,107273,0.240023118585292,2020-04-01,"Buffalo, NY",81525
"365","2020","M05","May",21100,109224,0.193180985863913,2020-05-01,"Buffalo, NY",88124
"366","2020","M06","June",21315,114404,0.186313415614839,2020-06-01,"Buffalo, NY",93089
"367","2020","M07","July",22601,117689,0.19204003772655,2020-07-01,"Buffalo, NY",95088
"368","2020","M08","August",17838,115003,0.155108997156596,2020-08-01,"Buffalo, NY",97165
"369","2020","M09","September",12266,110133,0.111374429099362,2020-09-01,"Buffalo, NY",97867
"370","2020","M10","October",11396,110187,0.103424178895877,2020-10-01,"Buffalo, NY",98791
"371","2020","M11","November",11135,109968,0.101256729230322,2020-11-01,"Buffalo, NY",98833
"372","2020","M12","December",12269,110602,0.110929277951574,2020-12-01,"Buffalo, NY",98333
"373","2021","M01","January",11974,109530,0.109321647037341,2021-01-01,"Buffalo, NY",97556
"374","2021","M02","February",11366,108519,0.104737419253771,2021-02-01,"Buffalo, NY",97153
"375","2021","M03","March",10275,108686,0.0945383950094768,2021-03-01,"Buffalo, NY",98411
"376","2021","M04","April",8968,108604,0.0825752274317705,2021-04-01,"Buffalo, NY",99636
"377","2021","M05","May",8415,109030,0.0771805924974778,2021-05-01,"Buffalo, NY",100615
"378","2021","M06","June",8948,110325,0.0811058237026966,2021-06-01,"Buffalo, NY",101377
"379","2021","M07","July",9641,111375,0.0865634118967452,2021-07-01,"Buffalo, NY",101734
"380","2021","M08","August",9211,110562,0.0833107215860784,2021-08-01,"Buffalo, NY",101351
"381","2021","M09","September",7817,108504,0.0720434269704343,2021-09-01,"Buffalo, NY",100687
"382","2021","M10","October",7150,107094,0.0667637776159262,2021-10-01,"Buffalo, NY",99944
"383","2021","M11","November",6238,105857,0.0589285545594528,2021-11-01,"Buffalo, NY",99619
"384","2021","M12","December",4297,104205,0.0412360251427475,2021-12-01,"Buffalo, NY",99908
"385","2020","M01","January",4029,140318,0.0287133511024958,2020-01-01,"Buncombe County, NC",136289
"386","2020","M02","February",3806,141648,0.0268694227945329,2020-02-01,"Buncombe County, NC",137842
"387","2020","M03","March",4308,134776,0.0319641479195109,2020-03-01,"Buncombe County, NC",130468
"388","2020","M04","April",24020,129904,0.18490577657347,2020-04-01,"Buncombe County, NC",105884
"389","2020","M05","May",24913,134742,0.184894093897968,2020-05-01,"Buncombe County, NC",109829
"390","2020","M06","June",15077,133242,0.11315501118266,2020-06-01,"Buncombe County, NC",118165
"391","2020","M07","July",14567,136709,0.106554798879372,2020-07-01,"Buncombe County, NC",122142
"392","2020","M08","August",10287,134962,0.0762214549280538,2020-08-01,"Buncombe County, NC",124675
"393","2020","M09","September",10428,138179,0.0754673286099914,2020-09-01,"Buncombe County, NC",127751
"394","2020","M10","October",8907,138386,0.0643634471695114,2020-10-01,"Buncombe County, NC",129479
"395","2020","M11","November",8263,137951,0.0598980797529558,2020-11-01,"Buncombe County, NC",129688
"396","2020","M12","December",7786,136944,0.0568553569342213,2020-12-01,"Buncombe County, NC",129158
"397","2021","M01","January",7650,135909,0.0562876630686709,2021-01-01,"Buncombe County, NC",128259
"398","2021","M02","February",7104,136434,0.0520691323277189,2021-02-01,"Buncombe County, NC",129330
"399","2021","M03","March",5756,136118,0.0422868393599671,2021-03-01,"Buncombe County, NC",130362
"400","2021","M04","April",5352,135316,0.0395518637855095,2021-04-01,"Buncombe County, NC",129964
"401","2021","M05","May",5460,133531,0.0408893814919382,2021-05-01,"Buncombe County, NC",128071
"402","2021","M06","June",6064,135894,0.0446230149969829,2021-06-01,"Buncombe County, NC",129830
"403","2021","M07","July",5472,136555,0.0400717659551097,2021-07-01,"Buncombe County, NC",131083
"404","2021","M08","August",5148,136392,0.0377441492169629,2021-08-01,"Buncombe County, NC",131244
"405","2021","M09","September",4400,137478,0.0320051208193311,2021-09-01,"Buncombe County, NC",133078
"406","2021","M10","October",4198,137861,0.0304509614756893,2021-10-01,"Buncombe County, NC",133663
"407","2021","M11","November",3841,137410,0.0279528418601266,2021-11-01,"Buncombe County, NC",133569
"408","2021","M12","December",3576,138033,0.0259068483623481,2021-12-01,"Buncombe County, NC",134457
"409","2020","M01","January",11587,257931,0.0449228669682977,2020-01-01,"Camden County, NJ",246344
"410","2020","M02","February",11138,259508,0.0429196787767622,2020-02-01,"Camden County, NJ",248370
"411","2020","M03","March",11590,258247,0.0448795145732574,2020-03-01,"Camden County, NJ",246657
"412","2020","M04","April",43022,254631,0.168958217970318,2020-04-01,"Camden County, NJ",211609
"413","2020","M05","May",43154,255575,0.168850630930255,2020-05-01,"Camden County, NJ",212421
"414","2020","M06","June",41871,257868,0.162373772627856,2020-06-01,"Camden County, NJ",215997
"415","2020","M07","July",36343,265528,0.136870687837064,2020-07-01,"Camden County, NJ",229185
"416","2020","M08","August",28584,258789,0.110452917241459,2020-08-01,"Camden County, NJ",230205
"417","2020","M09","September",19147,247491,0.0773644294135948,2020-09-01,"Camden County, NJ",228344
"418","2020","M10","October",18148,249472,0.0727456387891226,2020-10-01,"Camden County, NJ",231324
"419","2020","M11","November",25628,257091,0.0996845474948559,2020-11-01,"Camden County, NJ",231463
"420","2020","M12","December",18914,250443,0.0755221747064202,2020-12-01,"Camden County, NJ",231529
"421","2021","M01","January",20736,250086,0.0829154770758859,2021-01-01,"Camden County, NJ",229350
"422","2021","M02","February",21703,252220,0.0860478946951074,2021-02-01,"Camden County, NJ",230517
"423","2021","M03","March",20722,255148,0.0812156081960274,2021-03-01,"Camden County, NJ",234426
"424","2021","M04","April",18732,252160,0.0742861675126903,2021-04-01,"Camden County, NJ",233428
"425","2021","M05","May",18761,252365,0.0743407366314663,2021-05-01,"Camden County, NJ",233604
"426","2021","M06","June",22490,256054,0.0878330352191335,2021-06-01,"Camden County, NJ",233564
"427","2021","M07","July",21375,256998,0.083171853477459,2021-07-01,"Camden County, NJ",235623
"428","2021","M08","August",19532,255196,0.0765372498001536,2021-08-01,"Camden County, NJ",235664
"429","2021","M09","September",17018,252954,0.067277054326083,2021-09-01,"Camden County, NJ",235936
"430","2021","M10","October",14954,256660,0.0582638510091171,2021-10-01,"Camden County, NJ",241706
"431","2021","M11","November",14309,257243,0.0556244484786758,2021-11-01,"Camden County, NJ",242934
"432","2021","M12","December",13672,259284,0.0527298252109656,2021-12-01,"Camden County, NJ",245612
"433","2020","M01","January",10546,170517,0.0618472058504431,2020-01-01,"Cameron County, TX",159971
"434","2020","M02","February",9653,170264,0.0566943100126862,2020-02-01,"Cameron County, TX",160611
"435","2020","M03","March",13021,168585,0.0772370021057627,2020-03-01,"Cameron County, TX",155564
"436","2020","M04","April",26248,162372,0.161653487054418,2020-04-01,"Cameron County, TX",136124
"437","2020","M05","May",23561,165134,0.142678067508811,2020-05-01,"Cameron County, TX",141573
"438","2020","M06","June",21378,172060,0.124247355573637,2020-06-01,"Cameron County, TX",150682
"439","2020","M07","July",21353,170587,0.125173665050678,2020-07-01,"Cameron County, TX",149234
"440","2020","M08","August",15369,171497,0.0896167279894109,2020-08-01,"Cameron County, TX",156128
"441","2020","M09","September",17406,168933,0.103034931008151,2020-09-01,"Cameron County, TX",151527
"442","2020","M10","October",15898,170201,0.0934072067731682,2020-10-01,"Cameron County, TX",154303
"443","2020","M11","November",16088,168881,0.0952623444910914,2020-11-01,"Cameron County, TX",152793
"444","2020","M12","December",16112,169862,0.0948534692868328,2020-12-01,"Cameron County, TX",153750
"445","2021","M01","January",17841,169824,0.105055822498587,2021-01-01,"Cameron County, TX",151983
"446","2021","M02","February",18525,170341,0.108752443627782,2021-02-01,"Cameron County, TX",151816
"447","2021","M03","March",17049,170871,0.0997770247730744,2021-03-01,"Cameron County, TX",153822
"448","2021","M04","April",15833,170138,0.0930597514958446,2021-04-01,"Cameron County, TX",154305
"449","2021","M05","May",14803,169186,0.0874954192427269,2021-05-01,"Cameron County, TX",154383
"450","2021","M06","June",16650,171080,0.0973228898760814,2021-06-01,"Cameron County, TX",154430
"451","2021","M07","July",15082,171012,0.0881926414520618,2021-07-01,"Cameron County, TX",155930
"452","2021","M08","August",13333,170238,0.0783197640949729,2021-08-01,"Cameron County, TX",156905
"453","2021","M09","September",12347,170210,0.0725398037718113,2021-09-01,"Cameron County, TX",157863
"454","2021","M10","October",11941,169455,0.0704670856569591,2021-10-01,"Cameron County, TX",157514
"455","2021","M11","November",11679,170542,0.0684816643407489,2021-11-01,"Cameron County, TX",158863
"456","2021","M12","December",11566,170564,0.0678103233976689,2021-12-01,"Cameron County, TX",158998
"457","2020","M01","January",5654,155026,0.0364713015881207,2020-01-01,"Chandler, AZ",149372
"458","2020","M02","February",5394,155602,0.0346653641984036,2020-02-01,"Chandler, AZ",150208
"459","2020","M03","March",6285,154768,0.0406091698542334,2020-03-01,"Chandler, AZ",148483
"460","2020","M04","April",19640,152146,0.129086535301618,2020-04-01,"Chandler, AZ",132506
"461","2020","M05","May",14403,155976,0.0923411294045238,2020-05-01,"Chandler, AZ",141573
"462","2020","M06","June",14110,153357,0.092007537966966,2020-06-01,"Chandler, AZ",139247
"463","2020","M07","July",14076,155363,0.0906007221796696,2020-07-01,"Chandler, AZ",141287
"464","2020","M08","August",8771,151992,0.0577069845781357,2020-08-01,"Chandler, AZ",143221
"465","2020","M09","September",8760,153373,0.0571156592099,2020-09-01,"Chandler, AZ",144613
"466","2020","M10","October",8065,153385,0.0525801088763569,2020-10-01,"Chandler, AZ",145320
